DATE,WM2NS
2003-03-03,5831.2
2003-03-10,5870.8
2003-03-17,5887.7
2003-03-24,5842.0
2003-03-31,5869.5
2003-04-07,5941.9
2003-04-14,5951.2
2003-04-21,5934.7
2003-04-28,5876.4
2003-05-05,5938.1
2003-05-12,5931.5
2003-05-19,5922.2
2003-05-26,5895.5
2003-06-02,5943.2
2003-06-09,5981.4
2003-06-16,6008.8
2003-06-23,5952.3
2003-06-30,5969.7
2003-07-07,6061.3
2003-07-14,6031.7
2003-07-21,6005.1
2003-07-28,5983.9
2003-08-04,6080.4
2003-08-11,6083.9
2003-08-18,6118.8
2003-08-25,6026.6
2003-09-01,6057.9
2003-09-08,6098.5
2003-09-15,6089.9
2003-09-22,6019.1
2003-09-29,5987.2
2003-10-06,6052.0
2003-10-13,6052.7
2003-10-20,6045.7
2003-10-27,5998.9
2003-11-03,6034.2
2003-11-10,6066.9
2003-11-17,6086.0
2003-11-24,6030.4
2003-12-01,6071.6
2003-12-08,6087.1
2003-12-15,6092.9
2003-12-22,6083.6
2003-12-29,6070.7
2004-01-05,6103.5
2004-01-12,6067.6
2004-01-19,6047.6
2004-01-26,5994.3
2004-02-02,6022.5
2004-02-09,6060.1
2004-02-16,6088.6
2004-02-23,6067.3
2004-03-01,6098.1
2004-03-08,6141.2
2004-03-15,6159.8
2004-03-22,6155.2
2004-03-29,6152.8
2004-04-05,6233.2
2004-04-12,6251.4
2004-04-19,6241.1
2004-04-26,6177.4
2004-05-03,6205.3
2004-05-10,6237.1
2004-05-17,6265.6
2004-05-24,6208.1
2004-05-31,6228.2
2004-06-07,6281.7
2004-06-14,6288.6
2004-06-21,6251.7
2004-06-28,6216.2
2004-07-05,6288.7
2004-07-12,6288.8
2004-07-19,6261.9
2004-07-26,6226.4
2004-08-02,6263.4
2004-08-09,6299.2
2004-08-16,6312.3
2004-08-23,6274.1
2004-08-30,6254.2
2004-09-06,6336.0
2004-09-13,6346.6
2004-09-20,6329.9
2004-09-27,6279.0
2004-10-04,6332.9
2004-10-11,6345.0
2004-10-18,6359.6
2004-10-25,6312.0
2004-11-01,6342.3
2004-11-08,6388.7
2004-11-15,6408.8
2004-11-22,6382.4
2004-11-29,6383.7
2004-12-06,6424.8
2004-12-13,6430.4
2004-12-20,6444.9
2004-12-27,6437.6
2005-01-03,6429.0
2005-01-10,6424.6
2005-01-17,6423.2
2005-01-24,6358.3
2005-01-31,6330.9
2005-02-07,6394.4
2005-02-14,6389.0
2005-02-21,6390.1
2005-02-28,6393.1
2005-03-07,6446.3
2005-03-14,6453.5
2005-03-21,6450.6
2005-03-28,6449.1
2005-04-04,6507.8
2005-04-11,6524.1
2005-04-18,6538.4
2005-04-25,6448.1
2005-05-02,6428.7
2005-05-09,6459.0
2005-05-16,6463.1
2005-05-23,6425.9
2005-05-30,6425.1
2005-06-06,6508.1
2005-06-13,6512.1
2005-06-20,6511.7
2005-06-27,6467.4
2005-07-04,6527.1
2005-07-11,6528.9
2005-07-18,6520.6
2005-07-25,6483.1
2005-08-01,6514.1
2005-08-08,6558.2
2005-08-15,6557.2
2005-08-22,6536.9
2005-08-29,6506.5
2005-09-05,6587.3
2005-09-12,6595.1
2005-09-19,6587.6
2005-09-26,6530.2
2005-10-03,6577.9
2005-10-10,6606.2
2005-10-17,6634.2
2005-10-24,6580.2
2005-10-31,6573.3
2005-11-07,6641.2
2005-11-14,6650.3
2005-11-21,6647.6
2005-11-28,6627.9
2005-12-05,6676.4
2005-12-12,6682.2
2005-12-19,6697.5
2005-12-26,6695.5
2006-01-02,6716.3
2006-01-09,6735.0
2006-01-16,6725.3
2006-01-23,6675.3
2006-01-30,6624.7
2006-02-06,6691.1
2006-02-13,6694.5
2006-02-20,6719.0
2006-02-27,6720.5
2006-03-06,6787.3
2006-03-13,6778.7
2006-03-20,6787.4
2006-03-27,6766.1
2006-04-03,6825.4
2006-04-10,6867.3
2006-04-17,6906.2
2006-04-24,6823.0
2006-05-01,6769.2
2006-05-08,6783.1
2006-05-15,6800.1
2006-05-22,6778.8
2006-05-29,6765.4
2006-06-05,6842.2
2006-06-12,6847.3
2006-06-19,6851.4
2006-06-26,6808.1
2006-07-03,6858.1
2006-07-10,6893.2
2006-07-17,6876.3
2006-07-24,6828.4
2006-07-31,6818.3
2006-08-07,6889.5
2006-08-14,6883.9
2006-08-21,6886.1
2006-08-28,6853.5
2006-09-04,6916.7
2006-09-11,6927.4
2006-09-18,6918.3
2006-09-25,6859.9
2006-10-02,6901.6
2006-10-09,6958.1
2006-10-16,6977.4
2006-10-23,6934.6
2006-10-30,6918.0
2006-11-06,6999.5
2006-11-13,7004.5
2006-11-20,7016.0
2006-11-27,7018.2
2006-12-04,7050.9
2006-12-11,7060.0
2006-12-18,7077.9
2006-12-25,7096.3
2007-01-01,7112.7
2007-01-08,7130.0
2007-01-15,7122.8
2007-01-22,7068.9
2007-01-29,7014.7
2007-02-05,7081.5
2007-02-12,7083.2
2007-02-19,7097.8
2007-02-26,7099.9
2007-03-05,7150.7
2007-03-12,7172.7
2007-03-19,7195.9
2007-03-26,7195.3
2007-04-02,7253.9
2007-04-09,7319.6
2007-04-16,7330.6
2007-04-23,7277.4
2007-04-30,7192.1
2007-05-07,7236.3
2007-05-14,7236.8
2007-05-21,7225.7
2007-05-28,7203.0
2007-06-04,7271.7
2007-06-11,7280.1
2007-06-18,7290.4
2007-06-25,7228.8
2007-07-02,7275.9
2007-07-09,7303.4
2007-07-16,7288.2
2007-07-23,7246.1
2007-07-30,7236.0
2007-08-06,7315.7
2007-08-13,7318.4
2007-08-20,7343.1
2007-08-27,7342.7
2007-09-03,7366.0
2007-09-10,7378.5
2007-09-17,7380.1
2007-09-24,7306.9
2007-10-01,7332.0
2007-10-08,7381.7
2007-10-15,7380.3
2007-10-22,7342.7
2007-10-29,7344.6
2007-11-05,7402.9
2007-11-12,7404.7
2007-11-19,7433.3
2007-11-26,7429.6
2007-12-03,7454.0
2007-12-10,7478.2
2007-12-17,7490.9
2007-12-24,7487.5
2007-12-31,7500.0
2008-01-07,7524.7
2008-01-14,7490.8
2008-01-21,7481.9
2008-01-28,7456.6
2008-02-04,7534.2
2008-02-11,7551.1
2008-02-18,7566.1
2008-02-25,7575.3
2008-03-03,7635.2
2008-03-10,7678.4
2008-03-17,7719.3
2008-03-24,7709.4
2008-03-31,7718.5
2008-04-07,7798.0
2008-04-14,7801.0
2008-04-21,7789.2
2008-04-28,7656.3
2008-05-05,7684.6
2008-05-12,7693.9
2008-05-19,7698.2
2008-05-26,7679.2
2008-06-02,7714.4
2008-06-09,7741.5
2008-06-16,7746.8
2008-06-23,7688.5
2008-06-30,7683.0
2008-07-07,7766.0
2008-07-14,7746.3
2008-07-21,7730.8
2008-07-28,7691.2
2008-08-04,7744.6
2008-08-11,7745.7
2008-08-18,7735.0
2008-08-25,7695.2
2008-09-01,7708.4
2008-09-08,7739.7
2008-09-15,7757.8
2008-09-22,7859.9
2008-09-29,7848.5
2008-10-06,7879.5
2008-10-13,7926.3
2008-10-20,7959.5
2008-10-27,7881.8
2008-11-03,7928.2
2008-11-10,7965.2
2008-11-17,8003.0
2008-11-24,7992.6
2008-12-01,8079.6
2008-12-08,8164.5
2008-12-15,8214.7
2008-12-22,8237.4
2008-12-29,8252.7
2009-01-05,8320.5
2009-01-12,8282.2
2009-01-19,8270.1
2009-01-26,8221.9
2009-02-02,8240.3
2009-02-09,8279.0
2009-02-16,8300.9
2009-02-23,8280.7
2009-03-02,8345.8
2009-03-09,8428.7
2009-03-16,8478.2
2009-03-23,8427.6
2009-03-30,8397.6
2009-04-06,8463.1
2009-04-13,8483.6
2009-04-20,8454.6
2009-04-27,8348.7
2009-05-04,8399.9
2009-05-11,8419.0
2009-05-18,8427.6
2009-05-25,8393.2
2009-06-01,8421.1
2009-06-08,8479.7
2009-06-15,8475.5
2009-06-22,8403.9
2009-06-29,8355.2
2009-07-06,8442.2
2009-07-13,8412.9
2009-07-20,8387.3
2009-07-27,8354.0
2009-08-03,8385.2
2009-08-10,8404.4
2009-08-17,8406.7
2009-08-24,8328.1
2009-08-31,8338.8
2009-09-07,8410.3
2009-09-14,8424.2
2009-09-21,8372.0
2009-09-28,8331.7
2009-10-05,8403.3
2009-10-12,8418.3
2009-10-19,8437.1
2009-10-26,8379.6
2009-11-02,8425.2
2009-11-09,8484.8
2009-11-16,8511.5
2009-11-23,8471.0
2009-11-30,8494.4
2009-12-07,8547.0
2009-12-14,8545.4
2009-12-21,8529.0
2009-12-28,8514.5
2010-01-04,8521.3
2010-01-11,8482.3
2010-01-18,8463.6
2010-01-25,8398.5
2010-02-01,8416.1
2010-02-08,8469.1
2010-02-15,8517.9
2010-02-22,8496.2
2010-03-01,8515.3
2010-03-08,8568.7
2010-03-15,8586.9
2010-03-22,8552.6
2010-03-29,8545.4
2010-04-05,8644.8
2010-04-12,8628.8
2010-04-19,8609.0
2010-04-26,8513.4
2010-05-03,8540.3
2010-05-10,8568.1
2010-05-17,8604.7
2010-05-24,8536.1
2010-05-31,8577.2
2010-06-07,8639.0
2010-06-14,8616.0
2010-06-21,8587.6
2010-06-28,8543.9
2010-07-05,8592.0
2010-07-12,8586.2
2010-07-19,8561.2
2010-07-26,8521.8
2010-08-02,8572.7
2010-08-09,8613.6
2010-08-16,8619.1
2010-08-23,8567.2
2010-08-30,8573.4
2010-09-06,8657.6
2010-09-13,8670.3
2010-09-20,8633.5
2010-09-27,8591.0
2010-10-04,8680.1
2010-10-11,8702.6
2010-10-18,8725.9
2010-10-25,8655.2
2010-11-01,8692.8
2010-11-08,8756.0
2010-11-15,8775.3
2010-11-22,8751.6
2010-11-29,8772.5
2010-12-06,8816.3
2010-12-13,8835.6
2010-12-20,8844.8
2010-12-27,8861.9
2011-01-03,8875.3
2011-01-10,8874.3
2011-01-17,8897.1
2011-01-24,8777.0
2011-01-31,8776.3
2011-02-07,8855.3
2011-02-14,8873.0
2011-02-21,8873.0
2011-02-28,8895.1
2011-03-07,8983.1
2011-03-14,8996.3
2011-03-21,8991.9
2011-03-28,8971.5
2011-04-04,9057.1
2011-04-11,9064.5
2011-04-18,9081.0
2011-04-25,9003.4
2011-05-02,8984.7
2011-05-09,9014.6
2011-05-16,9037.2
2011-05-23,8985.5
2011-05-30,9004.2
2011-06-06,9081.5
2011-06-13,9082.3
2011-06-20,9092.5
2011-06-27,9104.3
2011-07-04,9238.7
2011-07-11,9233.2
2011-07-18,9231.9
2011-07-25,9198.6
2011-08-01,9375.0
2011-08-08,9448.2
2011-08-15,9468.3
2011-08-22,9446.9
2011-08-29,9425.5
2011-09-05,9509.3
2011-09-12,9511.3
2011-09-19,9486.2
2011-09-26,9436.7
2011-10-03,9526.9
2011-10-10,9547.8
2011-10-17,9584.8
2011-10-24,9487.1
2011-10-31,9517.0
2011-11-07,9625.1
2011-11-14,9646.1
2011-11-21,9609.1
2011-11-28,9605.2
2011-12-05,9674.6
2011-12-12,9706.1
2011-12-19,9708.1
2011-12-26,9703.0
2012-01-02,9815.3
2012-01-09,9812.4
2012-01-16,9794.2
2012-01-23,9699.3
2012-01-30,9666.0
2012-02-06,9753.1
2012-02-13,9780.4
2012-02-20,9780.1
2012-02-27,9765.6
2012-03-05,9876.4
2012-03-12,9897.6
2012-03-19,9892.8
2012-03-26,9855.5
2012-04-02,9948.4
2012-04-09,10014.1
2012-04-16,10015.3
2012-04-23,9877.3
2012-04-30,9825.7
2012-05-07,9894.9
2012-05-14,9892.9
2012-05-21,9865.8
2012-05-28,9834.0
2012-06-04,9927.9
2012-06-11,9976.1
2012-06-18,9975.4
2012-06-25,9878.7
2012-07-02,9979.0
2012-07-09,10031.5
2012-07-16,10024.6
2012-07-23,9946.8
2012-07-30,9962.6
2012-08-06,10057.0
2012-08-13,10078.1
2012-08-20,10051.5
2012-08-27,10022.1
2012-09-03,10120.3
2012-09-10,10166.8
2012-09-17,10187.1
2012-09-24,10084.4
2012-10-01,10185.3
2012-10-08,10230.2
2012-10-15,10262.1
2012-10-22,10198.6
2012-10-29,10209.0
2012-11-05,10362.1
2012-11-12,10329.8
2012-11-19,10327.8
2012-11-26,10300.3
2012-12-03,10399.6
2012-12-10,10450.7
2012-12-17,10515.3
2012-12-24,10538.1
2012-12-31,10604.3
2013-01-07,10618.9
2013-01-14,10550.8
2013-01-21,10463.3
2013-01-28,10386.7
2013-02-04,10453.1
2013-02-11,10475.1
2013-02-18,10468.8
2013-02-25,10436.4
2013-03-04,10559.9
2013-03-11,10587.0
2013-03-18,10615.1
2013-03-25,10569.8
2013-04-01,10708.3
2013-04-08,10707.2
2013-04-15,10728.0
2013-04-22,10617.1
2013-04-29,10519.5
2013-05-06,10581.0
2013-05-13,10585.8
2013-05-20,10558.6
2013-05-27,10526.8
2013-06-03,10621.8
2013-06-10,10655.4
2013-06-17,10661.4
2013-06-24,10548.1
2013-07-01,10658.5
2013-07-08,10694.1
2013-07-15,10690.2
2013-07-22,10648.7
2013-07-29,10635.6
2013-08-05,10737.3
2013-08-12,10737.2
2013-08-19,10715.5
2013-08-26,10685.1
2013-09-02,10762.8
2013-09-09,10803.4
2013-09-16,10809.0
2013-09-23,10745.6
2013-09-30,10814.4
2013-10-07,10890.1
2013-10-14,10943.1
2013-10-21,10963.8
2013-10-28,10884.4
2013-11-04,10965.1
2013-11-11,10948.3
2013-11-18,10970.6
2013-11-25,10928.9
2013-12-02,11017.0
2013-12-09,11061.1
2013-12-16,11085.8
2013-12-23,11104.6
2013-12-30,11116.0
2014-01-06,11166.8
2014-01-13,11119.2
2014-01-20,11088.5
2014-01-27,11020.9
2014-02-03,11076.5
2014-02-10,11125.7
2014-02-17,11174.5
2014-02-24,11123.4
2014-03-03,11195.3
2014-03-10,11248.9
2014-03-17,11287.6
2014-03-24,11245.6
2014-03-31,11292.3
2014-04-07,11369.4
2014-04-14,11393.0
2014-04-21,11332.5
2014-04-28,11208.7
2014-05-05,11262.4
2014-05-12,11263.4
2014-05-19,11256.1
2014-05-26,11228.8
2014-06-02,11323.4
2014-06-09,11341.5
2014-06-16,11358.1
2014-06-23,11268.0
2014-06-30,11320.9
2014-07-07,11403.5
2014-07-14,11400.7
2014-07-21,11371.0
2014-07-28,11341.7
2014-08-04,11439.1
2014-08-11,11409.1
2014-08-18,11420.0
2014-08-25,11362.1
2014-09-01,11420.9
2014-09-08,11474.2
2014-09-15,11494.6
2014-09-22,11415.8
2014-09-29,11429.8
2014-10-06,11535.7
2014-10-13,11536.0
2014-10-20,11548.7
2014-10-27,11504.5
2014-11-03,11553.8
2014-11-10,11600.1
2014-11-17,11621.6
2014-11-24,11559.0
2014-12-01,11647.3
2014-12-08,11703.6
2014-12-15,11743.5
2014-12-22,11762.8
2014-12-29,11777.7
2015-01-05,11808.5
2015-01-12,11785.7
2015-01-19,11740.4
2015-01-26,11665.3
2015-02-02,11766.6
2015-02-09,11799.8
2015-02-16,11842.8
2015-02-23,11828.6
2015-03-02,11906.5
2015-03-09,11935.1
2015-03-16,11967.3
2015-03-23,11911.9
2015-03-30,11949.4
2015-04-06,12101.5
2015-04-13,12079.6
2015-04-20,12022.5
2015-04-27,11841.0
2015-05-04,11886.3
2015-05-11,11893.3
2015-05-18,11907.6
2015-05-25,11861.9
2015-06-01,11921.2
2015-06-08,11958.3
2015-06-15,11973.9
2015-06-22,11918.5
2015-06-29,11935.9
2015-07-06,12069.1
2015-07-13,12023.8
2015-07-20,11987.4
2015-07-27,11938.4
2015-08-03,12023.5
2015-08-10,12052.3
2015-08-17,12085.5
2015-08-24,12029.9
2015-08-31,12064.9
2015-09-07,12149.6
2015-09-14,12175.8
2015-09-21,12122.2
2015-09-28,12062.6
2015-10-05,12159.7
2015-10-12,12149.3
2015-10-19,12156.1
2015-10-26,12121.6
2015-11-02,12238.0
2015-11-09,12280.5
2015-11-16,12312.1
2015-11-23,12259.4
2015-11-30,12293.2
2015-12-07,12357.9
2015-12-14,12395.8
2015-12-21,12450.9
2015-12-28,12442.1
2016-01-04,12475.5
2016-01-11,12530.4
2016-01-18,12486.6
2016-01-25,12401.6
2016-02-01,12444.6
2016-02-08,12457.4
2016-02-15,12523.8
2016-02-22,12511.1
2016-02-29,12539.4
2016-03-07,12637.7
2016-03-14,12661.8
2016-03-21,12664.0
2016-03-28,12714.6
2016-04-04,12805.2
2016-04-11,12819.9
2016-04-18,12831.4
2016-04-25,12674.3
2016-05-02,12690.9
2016-05-09,12711.5
2016-05-16,12727.4
2016-05-23,12680.9
2016-05-30,12668.4
2016-06-06,12781.8
2016-06-13,12821.4
2016-06-20,12790.2
2016-06-27,12720.2
2016-07-04,12850.5
2016-07-11,12849.4
2016-07-18,12851.8
2016-07-25,12786.5
2016-08-01,12879.1
2016-08-08,12952.9
2016-08-15,12957.7
2016-08-22,12929.4
2016-08-29,12911.5
2016-09-05,13021.9
2016-09-12,13064.8
2016-09-19,13021.5
2016-09-26,12928.8
2016-10-03,13040.6
2016-10-10,13092.4
2016-10-17,13112.4
2016-10-24,13022.9
2016-10-31,13068.0
2016-11-07,13150.6
2016-11-14,13196.2
2016-11-21,13207.9
2016-11-28,13177.3
2016-12-05,13252.1
2016-12-12,13273.6
2016-12-19,13294.4
2016-12-26,13288.9
2017-01-02,13338.9
2017-01-09,13362.5
2017-01-16,13326.9
2017-01-23,13228.1
2017-01-30,13174.1
2017-02-06,13260.9
2017-02-13,13279.6
2017-02-20,13283.3
2017-02-27,13306.3
2017-03-06,13432.4
2017-03-13,13488.1
2017-03-20,13487.7
2017-03-27,13453.6
2017-04-03,13560.4
2017-04-10,13610.5
2017-04-17,13648.6
2017-04-24,13447.3
2017-05-01,13429.5
2017-05-08,13454.4
2017-05-15,13473.7
2017-05-22,13447.4
2017-05-29,13429.4
2017-06-05,13527.2
2017-06-12,13520.7
2017-06-19,13500.8
2017-06-26,13426.4
2017-07-03,13542.3
2017-07-10,13603.1
2017-07-17,13595.2
2017-07-24,13513.6
2017-07-31,13555.9
2017-08-07,13646.6
2017-08-14,13638.2
2017-08-21,13636.9
2017-08-28,13607.6
2017-09-04,13698.4
2017-09-11,13728.8
2017-09-18,13705.0
2017-09-25,13595.9
2017-10-02,13719.3
2017-10-09,13759.6
2017-10-16,13769.2
2017-10-23,13683.7
2017-10-30,13683.5
2017-11-06,13792.6
2017-11-13,13796.8
2017-11-20,13791.8
2017-11-27,13777.7
2017-12-04,13853.3
2017-12-11,13910.2
2017-12-18,13940.3
2017-12-25,13909.6
2018-01-01,13936.0
2018-01-08,13937.7
2018-01-15,13889.9
2018-01-22,13800.4
2018-01-29,13726.0
2018-02-05,13820.6
2018-02-12,13817.6
2018-02-19,13824.7
2018-02-26,13823.5
2018-03-05,13978.7
2018-03-12,14003.4
2018-03-19,14007.6
2018-03-26,13981.8
2018-04-02,14136.1
2018-04-09,14130.7
2018-04-16,14153.0
2018-04-23,13995.8
2018-04-30,13904.9
2018-05-07,13966.6
2018-05-14,13983.1
2018-05-21,13973.0
2018-05-28,13957.2
2018-06-04,14076.1
2018-06-11,14085.6
2018-06-18,14101.5
2018-06-25,13985.7
2018-07-02,14102.6
2018-07-09,14139.3
2018-07-16,14131.4
2018-07-23,14047.4
2018-07-30,14059.1
2018-08-06,14184.4
2018-08-13,14189.8
2018-08-20,14181.9
2018-08-27,14146.9
2018-09-03,14240.3
2018-09-10,14246.4
2018-09-17,14254.2
2018-09-24,14136.1
2018-10-01,14227.2
2018-10-08,14246.0
