DATE,WM1NS
1998-10-26,1074.0
1998-11-02,1096.0
1998-11-09,1086.5
1998-11-16,1094.0
1998-11-23,1091.4
1998-11-30,1118.8
1998-12-07,1102.8
1998-12-14,1102.4
1998-12-21,1123.8
1998-12-28,1136.5
1999-01-04,1166.1
1999-01-11,1104.9
1999-01-18,1095.4
1999-01-25,1082.5
1999-02-01,1096.4
1999-02-08,1077.9
1999-02-15,1080.8
1999-02-22,1087.3
1999-03-01,1095.7
1999-03-08,1089.2
1999-03-15,1090.4
1999-03-22,1093.5
1999-03-29,1104.3
1999-04-05,1129.1
1999-04-12,1107.2
1999-04-19,1121.9
1999-04-26,1104.6
1999-05-03,1118.1
1999-05-10,1091.1
1999-05-17,1091.0
1999-05-24,1084.9
1999-05-31,1105.1
1999-06-07,1095.2
1999-06-14,1093.7
1999-06-21,1096.6
1999-06-28,1097.5
1999-07-05,1111.1
1999-07-12,1098.1
1999-07-19,1091.2
1999-07-26,1089.9
1999-08-02,1109.7
1999-08-09,1094.5
1999-08-16,1095.0
1999-08-23,1086.8
1999-08-30,1086.7
1999-09-06,1089.7
1999-09-13,1083.8
1999-09-20,1087.9
1999-09-27,1077.8
1999-10-04,1104.2
1999-10-11,1085.8
1999-10-18,1093.5
1999-10-25,1091.0
1999-11-01,1111.1
1999-11-08,1100.4
1999-11-15,1108.2
1999-11-22,1111.9
1999-11-29,1126.3
1999-12-06,1119.9
1999-12-13,1122.5
1999-12-20,1146.3
1999-12-27,1171.9
2000-01-03,1199.4
2000-01-10,1134.2
2000-01-17,1122.9
2000-01-24,1111.7
2000-01-31,1108.7
2000-02-07,1098.0
2000-02-14,1091.8
2000-02-21,1095.4
2000-02-28,1101.4
2000-03-06,1105.1
2000-03-13,1096.1
2000-03-20,1107.8
2000-03-27,1111.2
2000-04-03,1142.6
2000-04-10,1116.2
2000-04-17,1128.7
2000-04-24,1129.2
2000-05-01,1115.0
2000-05-08,1092.3
2000-05-15,1098.0
2000-05-22,1098.3
2000-05-29,1104.1
2000-06-05,1108.4
2000-06-12,1092.4
2000-06-19,1100.9
2000-06-26,1098.7
2000-07-03,1132.5
2000-07-10,1107.2
2000-07-17,1091.4
2000-07-24,1092.6
2000-07-31,1105.1
2000-08-07,1087.2
2000-08-14,1083.8
2000-08-21,1095.4
2000-08-28,1103.3
2000-09-04,1104.6
2000-09-11,1084.7
2000-09-18,1084.7
2000-09-25,1081.5
2000-10-02,1103.2
2000-10-09,1079.8
2000-10-16,1085.5
2000-10-23,1091.0
2000-10-30,1104.7
2000-11-06,1088.3
2000-11-13,1073.7
2000-11-20,1090.8
2000-11-27,1111.0
2000-12-04,1103.0
2000-12-11,1083.6
2000-12-18,1099.0
2000-12-25,1127.5
2001-01-01,1152.3
2001-01-08,1104.3
2001-01-15,1091.4
2001-01-22,1096.7
2001-01-29,1097.3
2001-02-05,1093.9
2001-02-12,1074.6
2001-02-19,1089.0
2001-02-26,1101.0
2001-03-05,1108.8
2001-03-12,1093.6
2001-03-19,1108.0
2001-03-26,1113.7
2001-04-02,1142.2
2001-04-09,1108.3
2001-04-16,1129.6
2001-04-23,1131.5
2001-04-30,1133.3
2001-05-07,1102.8
2001-05-14,1099.6
2001-05-21,1117.0
2001-05-28,1123.6
2001-06-04,1134.9
2001-06-11,1109.3
2001-06-18,1125.0
2001-06-25,1125.7
2001-07-02,1156.1
2001-07-09,1127.1
2001-07-16,1130.5
2001-07-23,1138.8
2001-07-30,1153.3
2001-08-06,1137.1
2001-08-13,1128.0
2001-08-20,1145.4
2001-08-27,1153.4
2001-09-03,1179.5
2001-09-10,1139.0
2001-09-17,1269.0
2001-09-24,1188.4
2001-10-01,1178.7
2001-10-08,1144.7
2001-10-15,1146.0
2001-10-22,1160.7
2001-10-29,1173.1
2001-11-05,1166.3
2001-11-12,1146.7
2001-11-19,1166.1
2001-11-26,1186.4
2001-12-03,1201.7
2001-12-10,1170.6
2001-12-17,1192.8
2001-12-24,1219.2
2001-12-31,1253.1
2002-01-07,1206.4
2002-01-14,1181.8
2002-01-21,1186.5
2002-01-28,1186.7
2002-02-04,1187.8
2002-02-11,1159.2
2002-02-18,1181.1
2002-02-25,1185.9
2002-03-04,1193.1
2002-03-11,1176.1
2002-03-18,1193.0
2002-03-25,1200.7
2002-04-01,1225.1
2002-04-08,1178.2
2002-04-15,1187.3
2002-04-22,1206.1
2002-04-29,1212.1
2002-05-06,1177.1
2002-05-13,1163.5
2002-05-20,1184.9
2002-05-27,1200.7
2002-06-03,1219.1
2002-06-10,1170.4
2002-06-17,1183.7
2002-06-24,1195.5
2002-07-01,1223.5
2002-07-08,1187.1
2002-07-15,1184.7
2002-07-22,1201.0
2002-07-29,1221.0
2002-08-05,1180.6
2002-08-12,1156.0
2002-08-19,1177.8
2002-08-26,1195.3
2002-09-02,1227.1
2002-09-09,1165.0
2002-09-16,1169.8
2002-09-23,1179.0
2002-09-30,1217.2
2002-10-07,1167.5
2002-10-14,1176.6
2002-10-21,1197.0
2002-10-28,1222.6
2002-11-04,1213.2
2002-11-11,1177.1
2002-11-18,1193.5
2002-11-25,1213.5
2002-12-02,1259.9
2002-12-09,1200.8
2002-12-16,1219.4
2002-12-23,1261.0
2002-12-30,1293.8
2003-01-06,1240.2
2003-01-13,1202.0
2003-01-20,1221.2
2003-01-27,1231.3
2003-02-03,1251.3
2003-02-10,1198.5
2003-02-17,1225.9
2003-02-24,1227.9
2003-03-03,1253.5
2003-03-10,1217.8
2003-03-17,1230.9
2003-03-24,1246.8
2003-03-31,1280.7
2003-04-07,1230.4
2003-04-14,1237.5
2003-04-21,1276.7
2003-04-28,1281.4
2003-05-05,1264.1
2003-05-12,1238.4
2003-05-19,1264.8
2003-05-26,1281.9
2003-06-02,1300.2
2003-06-09,1254.8
2003-06-16,1279.5
2003-06-23,1282.7
2003-06-30,1320.9
2003-07-07,1273.6
2003-07-14,1262.0
2003-07-21,1287.8
2003-07-28,1305.6
2003-08-04,1307.7
2003-08-11,1258.7
2003-08-18,1301.4
2003-08-25,1296.2
2003-09-01,1321.8
2003-09-08,1265.2
2003-09-15,1268.2
2003-09-22,1285.3
2003-09-29,1315.1
2003-10-06,1272.6
2003-10-13,1259.9
2003-10-20,1286.7
2003-10-27,1312.4
2003-11-03,1331.1
2003-11-10,1264.5
2003-11-17,1274.5
2003-11-24,1296.6
2003-12-01,1328.6
2003-12-08,1283.5
2003-12-15,1304.4
2003-12-22,1345.7
2003-12-29,1386.0
2004-01-05,1341.0
2004-01-12,1271.6
2004-01-19,1293.7
2004-01-26,1306.5
2004-02-02,1321.8
2004-02-09,1277.3
2004-02-16,1302.5
2004-02-23,1314.0
2004-03-01,1332.5
2004-03-08,1293.0
2004-03-15,1313.5
2004-03-22,1348.4
2004-03-29,1383.5
2004-04-05,1340.2
2004-04-12,1313.6
2004-04-19,1340.5
2004-04-26,1365.0
2004-05-03,1383.4
2004-05-10,1294.1
2004-05-17,1324.1
2004-05-24,1345.0
2004-05-31,1356.5
2004-06-07,1308.1
2004-06-14,1322.3
2004-06-21,1350.0
2004-06-28,1391.3
2004-07-05,1347.5
2004-07-12,1306.3
2004-07-19,1327.3
2004-07-26,1363.8
2004-08-02,1373.0
2004-08-09,1314.6
2004-08-16,1337.6
2004-08-23,1367.4
2004-08-30,1388.7
2004-09-06,1326.7
2004-09-13,1312.1
2004-09-20,1350.5
2004-09-27,1384.6
2004-10-04,1367.8
2004-10-11,1316.6
2004-10-18,1335.6
2004-10-25,1375.9
2004-11-01,1384.1
2004-11-08,1329.5
2004-11-15,1339.6
2004-11-22,1379.3
2004-11-29,1437.2
2004-12-06,1351.0
2004-12-13,1341.5
2004-12-20,1401.6
2004-12-27,1467.7
2005-01-03,1453.3
2005-01-10,1325.4
2005-01-17,1335.9
2005-01-24,1363.5
2005-01-31,1395.4
2005-02-07,1322.8
2005-02-14,1329.5
2005-02-21,1370.6
2005-02-28,1397.1
2005-03-07,1336.3
2005-03-14,1342.0
2005-03-21,1385.5
2005-03-28,1434.9
2005-04-04,1394.4
2005-04-11,1330.2
2005-04-18,1363.8
2005-04-25,1394.7
2005-05-02,1396.1
2005-05-09,1332.4
2005-05-16,1341.7
2005-05-23,1378.8
2005-05-30,1420.9
2005-06-06,1348.7
2005-06-13,1340.1
2005-06-20,1388.4
2005-06-27,1433.0
2005-07-04,1404.7
2005-07-11,1325.1
2005-07-18,1345.6
2005-07-25,1391.6
2005-08-01,1394.4
2005-08-08,1329.6
2005-08-15,1348.1
2005-08-22,1391.2
2005-08-29,1427.7
2005-09-05,1362.8
2005-09-12,1315.2
2005-09-19,1356.5
2005-09-26,1401.5
2005-10-03,1413.1
2005-10-10,1323.2
2005-10-17,1331.6
2005-10-24,1383.3
2005-10-31,1412.9
2005-11-07,1330.8
2005-11-14,1330.0
2005-11-21,1382.4
2005-11-28,1434.3
2005-12-05,1374.9
2005-12-12,1333.9
2005-12-19,1385.9
2005-12-26,1457.2
2006-01-02,1455.6
2006-01-09,1346.5
2006-01-16,1349.4
2006-01-23,1372.0
2006-01-30,1414.4
2006-02-06,1343.3
2006-02-13,1322.6
2006-02-20,1371.3
2006-02-27,1410.8
2006-03-06,1352.4
2006-03-13,1342.0
2006-03-20,1397.6
2006-03-27,1443.3
2006-04-03,1450.9
2006-04-10,1349.6
2006-04-17,1381.4
2006-04-24,1414.4
2006-05-01,1408.9
2006-05-08,1348.3
2006-05-15,1365.7
2006-05-22,1404.2
2006-05-29,1443.5
2006-06-05,1371.7
2006-06-12,1336.1
2006-06-19,1369.2
2006-06-26,1417.7
2006-07-03,1433.3
2006-07-10,1335.4
2006-07-17,1332.1
2006-07-24,1380.8
2006-07-31,1405.8
2006-08-07,1327.1
2006-08-14,1328.3
2006-08-21,1379.3
2006-08-28,1418.9
2006-09-04,1385.2
2006-09-11,1310.0
2006-09-18,1326.5
2006-09-25,1370.2
2006-10-02,1386.3
2006-10-09,1323.6
2006-10-16,1321.3
2006-10-23,1376.1
2006-10-30,1415.7
2006-11-06,1334.7
2006-11-13,1316.9
2006-11-20,1368.9
2006-11-27,1429.0
2006-12-04,1390.3
2006-12-11,1323.2
2006-12-18,1361.1
2006-12-25,1443.2
2007-01-01,1446.7
2007-01-08,1341.5
2007-01-15,1352.3
2007-01-22,1359.7
2007-01-29,1400.1
2007-02-05,1358.0
2007-02-12,1314.7
2007-02-19,1348.2
2007-02-26,1376.2
2007-03-05,1356.2
2007-03-12,1331.9
2007-03-19,1364.6
2007-03-26,1414.7
2007-04-02,1437.9
2007-04-09,1368.5
2007-04-16,1367.4
2007-04-23,1401.8
2007-04-30,1426.9
2007-05-07,1352.2
2007-05-14,1352.1
2007-05-21,1386.3
2007-05-28,1427.4
2007-06-04,1397.8
2007-06-11,1335.8
2007-06-18,1347.8
2007-06-25,1387.3
2007-07-02,1424.2
2007-07-09,1339.6
2007-07-16,1340.9
2007-07-23,1371.6
2007-07-30,1407.9
2007-08-06,1347.1
2007-08-13,1327.3
2007-08-20,1368.3
2007-08-27,1414.9
2007-09-03,1437.4
2007-09-10,1322.5
2007-09-17,1328.3
2007-09-24,1356.2
2007-10-01,1384.3
2007-10-08,1334.1
2007-10-15,1335.4
2007-10-22,1371.5
2007-10-29,1418.8
2007-11-05,1374.7
2007-11-12,1328.4
2007-11-19,1355.7
2007-11-26,1411.9
2007-12-03,1415.6
2007-12-10,1338.8
2007-12-17,1355.6
2007-12-24,1424.3
2007-12-31,1457.6
2008-01-07,1368.3
2008-01-14,1337.2
2008-01-21,1376.2
2008-01-28,1400.3
2008-02-04,1388.5
2008-02-11,1326.7
2008-02-18,1357.0
2008-02-25,1385.1
2008-03-03,1415.1
2008-03-10,1356.0
2008-03-17,1372.1
2008-03-24,1418.7
2008-03-31,1455.6
2008-04-07,1375.4
2008-04-14,1368.5
2008-04-21,1421.5
2008-04-28,1443.6
2008-05-05,1404.5
2008-05-12,1357.9
2008-05-19,1381.8
2008-05-26,1424.0
2008-06-02,1440.2
2008-06-09,1378.3
2008-06-16,1382.9
2008-06-23,1408.4
2008-06-30,1456.6
2008-07-07,1399.7
2008-07-14,1377.5
2008-07-21,1413.5
2008-07-28,1452.6
2008-08-04,1437.1
2008-08-11,1368.0
2008-08-18,1378.7
2008-08-25,1416.1
2008-09-01,1446.9
2008-09-08,1374.3
2008-09-15,1375.8
2008-09-22,1466.2
2008-09-29,1536.2
2008-10-06,1439.2
2008-10-13,1409.9
2008-10-20,1437.4
2008-10-27,1514.2
2008-11-03,1557.0
2008-11-10,1460.2
2008-11-17,1473.9
2008-11-24,1533.6
2008-12-01,1580.4
2008-12-08,1550.4
2008-12-15,1587.1
2008-12-22,1649.6
2008-12-29,1719.4
2009-01-05,1683.4
2009-01-12,1564.8
2009-01-19,1541.1
2009-01-26,1565.7
2009-02-02,1593.8
2009-02-09,1522.6
2009-02-16,1532.4
2009-02-23,1558.4
2009-03-02,1597.3
2009-03-09,1551.5
2009-03-16,1564.8
2009-03-23,1606.3
2009-03-30,1652.5
2009-04-06,1673.0
2009-04-13,1576.7
2009-04-20,1602.3
2009-04-27,1641.1
2009-05-04,1634.3
2009-05-11,1569.9
2009-05-18,1600.7
2009-05-25,1648.9
2009-06-01,1663.6
2009-06-08,1615.5
2009-06-15,1625.9
2009-06-22,1678.0
2009-06-29,1725.4
2009-07-06,1655.9
2009-07-13,1609.8
2009-07-20,1641.8
2009-07-27,1689.3
2009-08-03,1713.3
2009-08-10,1611.2
2009-08-17,1636.1
2009-08-24,1649.8
2009-08-31,1690.7
2009-09-07,1616.7
2009-09-14,1599.9
2009-09-21,1632.8
2009-09-28,1694.8
2009-10-05,1654.1
2009-10-12,1604.6
2009-10-19,1646.9
2009-10-26,1703.9
2009-11-02,1735.4
2009-11-09,1641.4
2009-11-16,1639.2
2009-11-23,1691.0
2009-11-30,1755.8
2009-12-07,1659.6
2009-12-14,1660.6
2009-12-21,1728.9
2009-12-28,1806.8
2010-01-04,1789.5
2010-01-11,1620.6
2010-01-18,1641.3
2010-01-25,1673.4
2010-02-01,1707.3
2010-02-08,1641.6
2010-02-15,1675.2
2010-02-22,1698.2
2010-03-01,1728.3
2010-03-08,1671.8
2010-03-15,1696.1
2010-03-22,1745.0
2010-03-29,1789.8
2010-04-05,1731.6
2010-04-12,1665.2
2010-04-19,1708.5
2010-04-26,1740.8
2010-05-03,1772.7
2010-05-10,1661.8
2010-05-17,1673.8
2010-05-24,1718.8
2010-05-31,1762.5
2010-06-07,1686.4
2010-06-14,1674.2
2010-06-21,1735.5
2010-06-28,1804.9
2010-07-05,1738.2
2010-07-12,1666.7
2010-07-19,1692.9
2010-07-26,1753.1
2010-08-02,1781.1
2010-08-09,1690.7
2010-08-16,1701.4
2010-08-23,1749.3
2010-08-30,1807.3
2010-09-06,1720.9
2010-09-13,1685.2
2010-09-20,1728.4
2010-09-27,1795.9
2010-10-04,1788.2
2010-10-11,1716.0
2010-10-18,1737.1
2010-10-25,1798.3
2010-11-01,1829.4
2010-11-08,1839.2
2010-11-15,1753.0
2010-11-22,1814.7
2010-11-29,1909.8
2010-12-06,1799.1
2010-12-13,1785.5
2010-12-20,1860.2
2010-12-27,1969.3
2011-01-03,1965.0
2011-01-10,1793.8
2011-01-17,1825.6
2011-01-24,1852.5
2011-01-31,1922.0
2011-02-07,1814.2
2011-02-14,1807.9
2011-02-21,1877.4
2011-02-28,1935.2
2011-03-07,1846.5
2011-03-14,1846.9
2011-03-21,1913.8
2011-03-28,1977.3
2011-04-04,1953.9
2011-04-11,1856.3
2011-04-18,1894.3
2011-04-25,1959.4
2011-05-02,1984.0
2011-05-09,1875.9
2011-05-16,1887.4
2011-05-23,1943.9
2011-05-30,2017.2
2011-06-06,1915.0
2011-06-13,1887.6
2011-06-20,1946.0
2011-06-27,2011.8
2011-07-04,2027.5
2011-07-11,1917.0
2011-07-18,1936.3
2011-07-25,2012.5
2011-08-01,2140.5
2011-08-08,2032.4
2011-08-15,2041.8
2011-08-22,2113.0
2011-08-29,2185.0
2011-09-05,2104.7
2011-09-12,2016.2
2011-09-19,2067.5
2011-09-26,2158.5
2011-10-03,2227.5
2011-10-10,2062.8
2011-10-17,2073.2
2011-10-24,2124.5
2011-10-31,2220.1
2011-11-07,2122.8
2011-11-14,2095.6
2011-11-21,2154.4
2011-11-28,2253.1
2011-12-05,2170.3
2011-12-12,2107.7
2011-12-19,2169.4
2011-12-26,2286.5
2012-01-02,2376.5
2012-01-09,2161.5
2012-01-16,2148.4
2012-01-23,2194.2
2012-01-30,2271.7
2012-02-06,2170.4
2012-02-13,2136.6
2012-02-20,2199.2
2012-02-27,2253.2
2012-03-05,2213.4
2012-03-12,2162.5
2012-03-19,2225.1
2012-03-26,2301.9
2012-04-02,2362.6
2012-04-09,2217.5
2012-04-16,2218.0
2012-04-23,2283.2
2012-04-30,2343.4
2012-05-07,2200.4
2012-05-14,2189.8
2012-05-21,2242.0
2012-05-28,2314.6
2012-06-04,2278.8
2012-06-11,2205.4
2012-06-18,2242.8
2012-06-25,2309.7
2012-07-02,2373.9
2012-07-09,2270.9
2012-07-16,2252.9
2012-07-23,2307.8
2012-07-30,2407.4
2012-08-06,2295.9
2012-08-13,2268.1
2012-08-20,2312.1
2012-08-27,2392.8
2012-09-03,2474.5
2012-09-10,2284.0
2012-09-17,2286.7
2012-09-24,2358.8
2012-10-01,2454.9
2012-10-08,2340.6
2012-10-15,2341.7
2012-10-22,2400.2
2012-10-29,2523.7
2012-11-05,2466.6
2012-11-12,2335.6
2012-11-19,2383.3
2012-11-26,2464.6
2012-12-03,2535.2
2012-12-10,2382.9
2012-12-17,2416.1
2012-12-24,2564.4
2012-12-31,2672.0
2013-01-07,2465.9
2013-01-14,2409.4
2013-01-21,2466.3
2013-01-28,2534.4
2013-02-04,2509.0
2013-02-11,2397.8
2013-02-18,2435.4
2013-02-25,2493.6
2013-03-04,2478.1
2013-03-11,2381.7
2013-03-18,2438.2
2013-03-25,2547.7
2013-04-01,2670.6
2013-04-08,2451.1
2013-04-15,2482.7
2013-04-22,2571.1
2013-04-29,2651.0
2013-05-06,2487.4
2013-05-13,2435.1
2013-05-20,2498.2
2013-05-27,2590.2
2013-06-03,2639.0
2013-06-10,2437.0
2013-06-17,2457.4
2013-06-24,2537.4
2013-07-01,2629.4
2013-07-08,2467.7
2013-07-15,2466.0
2013-07-22,2547.5
2013-07-29,2650.4
2013-08-05,2549.3
2013-08-12,2450.3
2013-08-19,2499.5
2013-08-26,2599.4
2013-09-02,2673.4
2013-09-09,2471.7
2013-09-16,2472.1
2013-09-23,2558.5
2013-09-30,2689.2
2013-10-07,2511.3
2013-10-14,2548.2
2013-10-21,2636.9
2013-10-28,2706.5
2013-11-04,2660.9
2013-11-11,2513.7
2013-11-18,2560.5
2013-11-25,2655.7
2013-12-02,2743.2
2013-12-09,2584.2
2013-12-16,2620.0
2013-12-23,2765.0
2013-12-30,2874.6
2014-01-06,2717.0
2014-01-13,2594.8
2014-01-20,2674.9
2014-01-27,2757.3
2014-02-03,2839.2
2014-02-10,2625.6
2014-02-17,2659.6
2014-02-24,2723.9
2014-03-03,2808.7
2014-03-10,2668.0
2014-03-17,2695.6
2014-03-24,2797.3
2014-03-31,2925.3
2014-04-07,2716.0
2014-04-14,2732.3
2014-04-21,2836.8
2014-04-28,2908.8
2014-05-05,2794.5
2014-05-12,2692.1
2014-05-19,2747.2
2014-05-26,2840.8
2014-06-02,2910.0
2014-06-09,2730.9
2014-06-16,2757.7
2014-06-23,2838.1
2014-06-30,2963.5
2014-07-07,2772.0
2014-07-14,2753.3
2014-07-21,2830.8
2014-07-28,2933.0
2014-08-04,2896.3
2014-08-11,2698.0
2014-08-18,2731.7
2014-08-25,2817.6
2014-09-01,2923.1
2014-09-08,2737.7
2014-09-15,2750.6
2014-09-22,2826.5
2014-09-29,2979.3
2014-10-06,2827.4
2014-10-13,2759.7
2014-10-20,2842.7
2014-10-27,2953.2
2014-11-03,3017.7
2014-11-10,2769.9
2014-11-17,2776.7
2014-11-24,2871.1
2014-12-01,2978.0
2014-12-08,2837.4
2014-12-15,2884.2
2014-12-22,3030.6
2014-12-29,3172.3
2015-01-05,3030.2
2015-01-12,2839.0
2015-01-19,2871.6
2015-01-26,2978.3
2015-02-02,3093.4
2015-02-09,2898.3
2015-02-16,2927.6
2015-02-23,3005.0
2015-03-02,3082.6
2015-03-09,2919.7
2015-03-16,2938.3
2015-03-23,3040.0
2015-03-30,3169.7
2015-04-06,3010.8
2015-04-13,2943.1
2015-04-20,3040.3
2015-04-27,3108.6
2015-05-04,3041.9
2015-05-11,2880.4
2015-05-18,2924.3
2015-05-25,3031.1
2015-06-01,3087.5
2015-06-08,2901.8
2015-06-15,2930.7
2015-06-22,3038.0
2015-06-29,3188.8
2015-07-06,3026.4
2015-07-13,2930.2
2015-07-20,3006.3
2015-07-27,3114.7
2015-08-03,3188.6
2015-08-10,2915.3
2015-08-17,2946.7
2015-08-24,3032.0
2015-08-31,3144.0
2015-09-07,2932.9
2015-09-14,2915.6
2015-09-21,3013.5
2015-09-28,3146.2
2015-10-05,3025.5
2015-10-12,2886.1
2015-10-19,2959.5
2015-10-26,3085.4
2015-11-02,3194.3
2015-11-09,2963.4
2015-11-16,2970.1
2015-11-23,3077.4
2015-11-30,3193.6
2015-12-07,2974.9
2015-12-14,3006.3
2015-12-21,3168.4
2015-12-28,3312.0
2016-01-04,3314.7
2016-01-11,2986.5
2016-01-18,3007.1
2016-01-25,3103.6
2016-02-01,3176.8
2016-02-08,2987.0
2016-02-15,3042.7
2016-02-22,3116.4
2016-02-29,3249.5
2016-03-07,3042.6
2016-03-14,3041.5
2016-03-21,3177.0
2016-03-28,3358.4
2016-04-04,3289.8
2016-04-11,3119.7
2016-04-18,3193.6
2016-04-25,3309.0
2016-05-02,3368.7
2016-05-09,3146.0
2016-05-16,3164.5
2016-05-23,3259.6
2016-05-30,3348.6
2016-06-06,3170.6
2016-06-13,3139.0
2016-06-20,3245.5
2016-06-27,3357.7
2016-07-04,3340.0
2016-07-11,3144.3
2016-07-18,3186.1
2016-07-25,3295.3
2016-08-01,3381.2
2016-08-08,3206.6
2016-08-15,3232.1
2016-08-22,3337.1
2016-08-29,3469.1
2016-09-05,3308.7
2016-09-12,3196.3
2016-09-19,3253.5
2016-09-26,3385.7
2016-10-03,3471.3
2016-10-10,3231.2
2016-10-17,3233.2
2016-10-24,3334.2
2016-10-31,3481.0
2016-11-07,3225.6
2016-11-14,3229.7
2016-11-21,3339.8
2016-11-28,3462.3
2016-12-05,3330.9
2016-12-12,3233.0
2016-12-19,3339.2
2016-12-26,3518.1
2017-01-02,3570.4
2017-01-09,3305.2
2017-01-16,3295.6
2017-01-23,3371.2
2017-01-30,3517.4
2017-02-06,3295.7
2017-02-13,3246.2
2017-02-20,3362.8
2017-02-27,3485.5
2017-03-06,3353.6
2017-03-13,3339.8
2017-03-20,3451.6
2017-03-27,3584.2
2017-04-03,3667.4
2017-04-10,3346.0
2017-04-17,3413.4
2017-04-24,3503.4
2017-05-01,3571.1
2017-05-08,3378.2
2017-05-15,3416.9
2017-05-22,3527.9
2017-05-29,3650.3
2017-06-05,3486.4
2017-06-12,3366.1
2017-06-19,3460.7
2017-06-26,3633.2
2017-07-03,3704.6
2017-07-10,3420.5
2017-07-17,3422.3
2017-07-24,3561.5
2017-07-31,3708.1
2017-08-07,3443.8
2017-08-14,3448.2
2017-08-21,3599.5
2017-08-28,3718.3
2017-09-04,3614.9
2017-09-11,3431.1
2017-09-18,3471.3
2017-09-25,3589.7
2017-10-02,3695.4
2017-10-09,3480.8
2017-10-16,3486.7
2017-10-23,3603.2
2017-10-30,3746.5
2017-11-06,3530.5
2017-11-13,3459.4
2017-11-20,3568.4
2017-11-27,3716.0
2017-12-04,3662.8
2017-12-11,3490.2
2017-12-18,3576.1
2017-12-25,3731.1
2018-01-01,3807.6
2018-01-08,3566.4
2018-01-15,3548.6
2018-01-22,3616.9
2018-01-29,3745.7
2018-02-05,3593.5
2018-02-12,3448.0
2018-02-19,3531.5
2018-02-26,3668.6
2018-03-05,3648.7
2018-03-12,3553.4
2018-03-19,3637.3
2018-03-26,3773.8
2018-04-02,3879.2
2018-04-09,3576.6
2018-04-16,3600.4
2018-04-23,3732.3
2018-04-30,3831.0
2018-05-07,3554.6
2018-05-14,3542.6
2018-05-21,3655.1
2018-05-28,3786.9
2018-06-04,3744.7
2018-06-11,3526.5
2018-06-18,3604.8
2018-06-25,3723.0
2018-07-02,3829.2
2018-07-09,3578.5
2018-07-16,3575.1
2018-07-23,3672.5
2018-07-30,3839.1
2018-08-06,3654.3
2018-08-13,3581.6
2018-08-20,3679.9
2018-08-27,3828.6
2018-09-03,3931.4
2018-09-10,3589.0
2018-09-17,3590.9
2018-09-24,3693.5
2018-10-01,3819.8
2018-10-08,3605.2
